"cat1","cat2","url","name","ip","cf","ec2","incapsula","DDoS"
"Travel / Tourism / Leisure","Other Accommodations","http://www.9flats.com","9flats.com","78.109.61.181","False","False","False","False"
"Travel / Tourism / Leisure","Other Accommodations","http://bitcoin.travel/listing-category/real-world-bitcoin-businesses/accommodation-bitcoin/bitcoin-apartments-accommodation","Apartment directory on bitcoin.travel","91.200.184.3","False","False","False","False"
"Travel / Tourism / Leisure","Other Accommodations","http://www.aepropertymanage.com","AE Property Management","54.235.126.66","False","True","False","False"
"Travel / Tourism / Leisure","Travel Companies","http://btcvacations.com","btcVacations","50.31.160.254","False","False","False","False"
"Travel / Tourism / Leisure","Travel Companies","https://www.simplytravelonline.com","Simply Travel","213.165.89.2","False","False","False","False"
"Travel / Tourism / Leisure","Travel Companies","http://www.bitcoin.travel","Bitcoin.Travel","91.200.184.3","False","False","False","False"
"Travel / Tourism / Leisure","Travel Companies","http://btctrip.com","BtcTrip","166.78.18.6","False","False","False","False"
"Travel / Tourism / Leisure","Travel Companies","http://hawaiitours.com","Hawaii Tours","50.18.192.148","False","True","False","False"
"Travel / Tourism / Leisure","Travel Companies","http://www.hackersonaplane.info","Hackers on a Plane","208.94.117.92","False","False","False","False"
"Travel / Tourism / Leisure","Travel Companies","http://www.oasis-tenerife.com/oasis_accept_bitcoin.php","Oasis Tenerife, San Eugenio","91.208.99.12","False","False","False","False"
"Travel / Tourism / Leisure","Travel Companies","http://thesantacruzexperience.com/shuttling/airporter-rates-and-details","The Santa Cruz Experience - Airport and Event Shuttling","63.249.92.65","False","False","False","False"
"Travel / Tourism / Leisure","Travel Companies","http://bitcoinhomestay.blogspot.com","Bitcoin Homestay","74.125.227.106","False","False","False","False"
"Travel / Tourism / Leisure","Travel Companies","http://www.KrabiTours.com","Thailand Tours &amp; Hotels","69.6.198.147","False","False","False","False"
"Travel / Tourism / Leisure","Travel Companies","http://www.bitcoincheddar.com","Bitcoin Cheddar","206.214.217.139","False","False","False","False"
"Travel / Tourism / Leisure","Travel Companies","http://www.koryogroup.com","Koryo Tours","113.197.37.213","False","False","False","False"
"Travel / Tourism / Leisure","Travel Companies","http://www.turismonordico.com","Turismo Nordico","199.34.228.45","False","False","False","False"
"Travel / Tourism / Leisure","Sports","http://www.tennis-termin.de","tennis-termin.de","176.9.32.136","False","False","False","False"
"Travel / Tourism / Leisure","Sports","http://www.paraeasy.ch","paraeasy.ch","213.188.32.74","False","False","False","False"
"Travel / Tourism / Leisure","Tour guides","http://heidileyton.com","Heidi Leyton","85.233.160.70","False","False","False","False"
"Travel / Tourism / Leisure","Tour guides","http://cracow-trips.com","Tours of Cracow and its Environs","87.98.239.4","False","False","False","False"
"Pool","Pool","","21bitcoin","95.211.117.206","False","False","False","False"
"Pool","Pool","","50BTC","176.9.91.123 ","False","False","False","False"
"Pool","Pool","","ABCPool.co","54.236.113.181 ","False","True","False","False"
"Pool","Pool","","alvarez.sfek.kz","80.241.1.7","False","False","False","False"
"Pool","Pool","","ArsBitcoin","107.22.234.139","False","True","False","False"
"Pool","Pool","","Betcoin.co Pool","67.58.98.18","False","False","False","True"
"Pool","Pool","","BitClockers","108.162.207.82","True","False","False","False"
"Pool","Pool","","BitcoinMining.Co","50.112.179.216","False","True","False","False"
"Pool","Pool","","BitcoinPool.com","50.45.128.27 ","False","False","False","False"
"Pool","Pool","","Bitcoin-Station","0.0.0.0","False","False","False","False"
"Pool","Pool","","Slush's pool (mining.bitcoin.cz)","54.225.116.221 ","False","True","False","True"
"Pool","Pool","","Bitcoinore","15.185.229.118","False","False","False","True"
"Pool","Pool","","Bitparking","206.71.179.116","False","False","False","False"
"Pool","Pool","","BitPenny","67.210.126.170","False","False","False","False"
"Pool","Pool","","BitMinter","108.162.201.123","True","False","False","True"
"Pool","Pool","","BTCPoolman","213.138.101.176","False","False","False","True"
"Pool","Pool","","BTC Guild","108.162.207.11","True","False","False","True"
"Pool","Pool","","BTC Oxygen","185.14.184.98","False","False","False","False"
"Pool","Pool","","BTCMine","88.214.194.226 ","False","False","False","False"
"Pool","Pool","","BTCDig","88.214.193.223","False","False","False","False"
"Pool","Pool","","BTCmow","0.0.0.0","False","False","False","False"
"Pool","Pool","","Bitp.it","64.30.132.128","False","False","False","False"
"Pool","Pool","","btcmp.com","217.115.11.163 ","False","False","False","False"
"Pool","Pool","","BTCWarp","66.197.202.96","False","False","False","False"
"Pool","Pool","","Bitcoins.lc","0.0.0.0","False","False","False","True"
"Pool","Pool","","BtcPool.ru","0.0.0.0","False","False","False","False"
"Pool","Pool","","CoinLab Protected Pool","50.112.124.28","False","True","False","False"
"Pool","Pool","","Coinotron","198.144.121.73","False","False","False","True"
"Pool","Pool","","Compute 4 Cash","0.0.0.0","False","False","False","False"
"Pool","Pool","","Continuum","69.43.160.163","False","False","False","False"
"Pool","Pool","","DeepBit","199.83.50.51","False","False","False","True"
"Pool","Pool","","Eclipse Mining Consortium","141.101.126.208 ","True","False","False","True"
"Pool","Pool","","Eligius","23.21.225.111 ","False","True","False","False"
"Pool","Pool","","GHash.IO","198.41.188.247","True","False","False","True"
"Pool","Pool","","Give Me COINS","108.162.202.143 ","True","False","False","False"
"Pool","Pool","","Horrible Horrendous TT","54.230.123.207","False","False","False","False"
"Pool","Pool","","MaxBTC","50.63.202.24","False","False","False","False"
"Pool","Pool","","Mineco.in","217.70.184.38","False","False","False","False"
"Pool","Pool","","Multipool","199.83.134.143","False","False","True","False"
"Pool","Pool","","Ozcoin","108.162.206.54","True","False","False","False"
"Pool","Pool","","P2Pool","72.14.191.28","False","False","False","True"
"Pool","Pool","","PolMine","213.189.52.53","False","False","False","False"
"Pool","Pool","","pool.itzod.ru","78.24.223.85 ","False","False","False","False"
"Pool","Pool","","Rfcpool","192.185.112.23","False","False","False","False"
"Pool","Pool","","Simplecoin.us","199.119.205.132","False","False","False","False"
"Pool","Pool","","Swepool","0.0.0.0","False","False","False","False"
"Pool","Pool","","Triplemining","91.212.186.40 ","False","False","False","False"
"Pool","Pool","","UnitedMiners","0.0.0.0","False","False","False","False"
"Pool","Pool","","X8s","0.0.0.0","False","False","False","False"
